Distance_(microns),Gray_Value
1104.733,45.1277
1105.094,46.0583
1105.454,45.9741
1105.814,45.9751
1106.175,45.3536
1106.535,43.8348
1106.895,42.3558
1107.256,41.9298
1107.616,40.3626
1107.976,39.0311
1108.337,38.4145
1108.697,36.3483
1109.057,34.6179
1109.417,33.0420
1109.778,31.9455
1110.138,29.5764
1110.498,27.1096
1110.859,24.9242
1111.219,24.3557
1111.579,22.6854
1111.940,22.3805
1112.300,23.0987
1112.660,23.9946
1113.021,24.5051
1113.381,25.6947
1113.741,25.1157
1114.102,24.4235
1114.462,23.2589
1114.822,23.0103
1115.182,22.2494
1115.543,22.5464
1115.903,22.7777
1116.264,23.4844
1116.624,24.2652
1116.984,25.6824
1117.344,27.7178
1117.705,30.1423
1118.065,33.6666
1118.425,36.8744
1118.786,39.4915
1119.146,42.2693
1119.506,44.3961
1119.867,46.8442
1120.227,48.5067
1120.587,48.6497
1120.948,48.3316
1121.308,46.4442
1121.668,45.2160
1122.029,44.2681
1122.389,42.9015
1122.749,41.5481
1123.109,42.4616
1123.470,42.8378
1123.830,41.6448
1124.190,42.2662
1124.551,42.3514
1124.911,42.6127
1125.271,42.3681
1125.632,41.8613
1125.992,41.6741
1126.352,42.2789
1126.713,42.1886
1127.073,42.3417
1127.433,42.6940
1127.794,42.4409
1128.154,42.5960
1128.514,42.7232
1128.875,42.8908
1129.235,41.4063
1129.595,39.9690
1129.956,39.1717
1130.316,39.1434
1130.676,38.0932
1131.036,39.3349
1131.397,40.3618
1131.757,40.2792
1132.117,40.4952
1132.478,39.0508
1132.838,37.7374
1133.198,35.8006
1133.559,33.5726
1133.919,31.4638
1134.279,31.0190
1134.640,30.8337
1135.000,29.7703
1135.360,29.6874
1135.721,32.4992
1136.081,35.7172
1136.441,38.0682
1136.802,39.8150
1137.162,41.8238
1137.522,43.8209
1137.883,44.6253
1138.243,44.5806
1138.603,45.6388
1138.964,46.7096
1139.324,44.6487
1139.684,42.9587
1140.044,40.6906
1140.405,38.1120
1140.765,36.0761
1141.125,35.6282
1141.486,33.4123
1141.846,32.1752
1142.206,31.1712
1142.567,30.5539
1142.927,31.8948
1143.287,30.6232
1143.648,30.1777
1144.008,30.1059
1144.368,28.6882
1144.729,29.2382
1145.089,28.6898
1145.449,27.6115
1145.810,28.2880
1146.170,28.6018
1146.530,28.2893
1146.891,29.0096
1147.251,29.6797
1147.611,30.3635
1147.971,31.1234
1148.332,31.0769
1148.692,31.7488
1149.052,32.4063
1149.413,33.1263
1149.773,33.7341
1150.133,34.5148
1150.494,35.6597
1150.854,36.9737
1151.214,37.8717
1151.575,39.0935
1151.935,40.1397
1152.295,40.8314
1152.656,40.6622
1153.016,40.4653
1153.376,39.7098
1153.736,39.1847
1154.097,41.1335
1154.457,44.6908
1154.818,49.9289
1155.178,56.1627
1155.538,59.1853
1155.898,60.4555
1156.259,61.3866
1156.619,61.6796
1156.979,60.8062
1157.340,60.3593
1157.700,60.7536
1158.060,59.0358
1158.421,56.7014
1158.781,54.4129
1159.141,54.2604
1159.502,52.9478
1159.862,51.6170
1160.222,48.7015
1160.583,44.3496
1160.943,41.1303
1161.303,39.5299
1161.663,38.8322
1162.024,38.3387
1162.384,37.1931
1162.744,38.6314
1163.105,38.1536
1163.465,38.4802
1163.825,38.6069
1164.186,37.3777
1164.546,37.6690
1164.906,38.4733
1165.267,37.7405
1165.627,37.7999
1165.987,38.2370
1166.348,36.9172
1166.708,36.0840
1167.068,33.7372
1167.429,31.6809
1167.789,29.9432
1168.149,29.0415
1168.510,27.9594
1168.870,26.9926
1169.230,26.6709
1169.590,27.2605
1169.951,27.6088
1170.311,27.9661
1170.671,29.0458
1171.032,30.3171
1171.392,30.7583
1171.752,30.2093
1172.113,30.2479
1172.473,30.1600
1172.833,30.5673
1173.194,31.0607
1173.554,32.3287
1173.914,33.0432
1174.275,34.2979
1174.635,34.5258
1174.995,35.5926
1175.356,37.2636
1175.716,39.1259
1176.076,40.9418
1176.437,44.3525
1176.797,48.9035
1177.157,49.2379
1177.517,49.0118
1177.878,47.6684
1178.238,43.4895
1178.598,42.2856
1178.959,42.0248
1179.319,42.2021
1179.679,42.5670
1180.040,44.3479
1180.400,45.2380
1180.760,45.3632
1181.121,46.6587
1181.481,46.1788
1181.841,48.3676
1182.202,50.7032
1182.562,54.0359
1182.922,56.1817
1183.283,58.1036
1183.643,57.2688
1184.003,56.1601
1184.364,54.3835
1184.724,52.6322
1185.084,51.5260
1185.444,52.1781
1185.805,53.5022
1186.165,53.1081
1186.525,55.4821
1186.886,55.2415
1187.246,54.2777
1187.606,53.2970
1187.967,52.8001
1188.327,53.1053
1188.687,53.7795
1189.048,52.4780
1189.408,49.3787
1189.768,46.9436
1190.129,45.0069
1190.489,43.1425
1190.849,42.3998
1191.209,43.1255
1191.570,43.6223
1191.930,42.6222
1192.291,42.4011
1192.651,42.6795
1193.011,42.7685
1193.371,42.2947
1193.732,43.9456
1194.092,46.2874
1194.452,47.3657
1194.813,48.1540
1195.173,48.3080
1195.533,48.0772
1195.894,46.5032
1196.254,43.7783
1196.614,41.8664
1196.975,40.0056
1197.335,38.6967
1197.695,38.6689
1198.056,39.7679
1198.416,40.7217
1198.776,41.4912
1199.136,43.0630
1199.497,44.8327
1199.857,46.4199
1200.217,46.4881
1200.578,48.1544
1200.938,49.9584
1201.298,51.1930
1201.659,51.4813
1202.019,51.1769
1202.379,50.6695
1202.740,50.6266
1203.100,49.8656
1203.460,48.1842
1203.821,48.3341
1204.181,48.6165
1204.541,48.0184
1204.902,48.1988
1205.262,49.4405
1205.622,49.7904
1205.983,54.1460
1206.343,56.2778
1206.703,56.0052
1207.063,54.0566
1207.424,52.8278
1207.784,50.1543
1208.144,50.3989
1208.505,49.2949
1208.865,48.7304
1209.225,47.1691
1209.586,51.0728
1209.946,50.7591
1210.306,51.7928
1210.667,51.3856
1211.027,51.3323
1211.387,49.1922
1211.748,48.3996
1212.108,47.1053
1212.468,45.1843
1212.829,43.8756
1213.189,43.3344
1213.549,45.4129
1213.910,45.4364
1214.270,44.6549
1214.630,42.0276
1214.990,39.4482
1215.351,38.2329
1215.711,37.3147
1216.071,36.7717
1216.432,36.8073
1216.792,37.2154
1217.152,37.4227
1217.513,37.3297
1217.873,36.1995
1218.233,34.9725
1218.594,34.7561
1218.954,34.6096
1219.314,34.1962
1219.675,35.2884
1220.035,36.8238
1220.395,38.2249
1220.756,39.5736
1221.116,39.4495
1221.476,39.7723
1221.837,41.9218
1222.197,44.1754
1222.557,44.2621
1222.917,42.6965
1223.278,41.9893
1223.638,43.2721
1223.998,43.6917
1224.359,43.9440
1224.719,44.5917
1225.079,44.0808
1225.440,46.1453
1225.800,47.3325
1226.160,47.7961
1226.521,50.5147
1226.881,51.6779
1227.241,53.2902
1227.602,54.5482
1227.962,55.1247
1228.322,55.4811
1228.682,52.6903
1229.043,51.7909
1229.403,51.5437
1229.764,50.8829
1230.124,50.8008
1230.484,48.9806
1230.844,48.9109
1231.205,51.2944
1231.565,52.8439
1231.925,53.0066
1232.286,53.4567
1232.646,51.3927
1233.006,51.1576
1233.367,52.9456
1233.727,51.7489
1234.087,51.6198
1234.448,51.6517
1234.808,52.2956
1235.168,54.3160
1235.529,54.2790
1235.889,54.4928
1236.249,53.2669
1236.609,53.9466
1236.970,53.2124
1237.330,53.1057
1237.690,52.4383
1238.051,52.6950
1238.411,52.2818
1238.771,51.2411
1239.132,52.2192
1239.492,52.3896
1239.852,52.3625
1240.213,52.0478
1240.573,51.4135
1240.933,50.7687
1241.294,49.2672
1241.654,47.5723
1242.014,46.8977
1242.375,45.1537
1242.735,42.3025
1243.095,39.1832
1243.456,37.4386
1243.816,36.0529
1244.176,33.3813
1244.536,32.0820
1244.897,32.2120
1245.257,32.5655
1245.617,33.4763
1245.978,34.1349
1246.338,35.2614
1246.698,36.3292
1247.059,37.4870
1247.419,39.5702
1247.779,40.9148
1248.140,40.5095
1248.500,39.4693
1248.860,39.8905
1249.221,40.3255
1249.581,40.4408
1249.941,41.4314
1250.302,42.3710
1250.662,42.9084
1251.022,43.7461
1251.383,44.5400
1251.743,43.5210
1252.103,43.5439
1252.464,45.0144
1252.824,47.0221
1253.184,49.1297
1253.544,48.8969
1253.905,50.3872
1254.265,50.8673
1254.625,51.7041
1254.986,49.5446
1255.346,49.7253
1255.706,49.8163
1256.067,47.9113
1256.427,46.7983
1256.787,44.3506
1257.148,42.6645
1257.508,40.4607
1257.868,39.3234
1258.229,38.0766
1258.589,38.3545
1258.949,38.4551
1259.310,38.4590
1259.670,38.0222
1260.030,38.4243
1260.391,38.8983
1260.751,39.3098
1261.111,40.0166
1261.471,40.0577
1261.832,41.1555
1262.192,42.1486
1262.552,41.3055
1262.913,41.2011
1263.273,40.5582
1263.633,40.3539
1263.994,41.3379
1264.354,42.3475
1264.714,42.5065
1265.075,42.1448
1265.435,43.4312
1265.795,44.8688
1266.156,46.8096
1266.516,48.0230
1266.876,49.4634
1267.236,52.1420
1267.597,54.0084
1267.957,54.6254
1268.318,55.1235
1268.678,54.0091
1269.038,51.7873
1269.398,49.7283
1269.759,49.0112
1270.119,47.5534
1270.479,44.7876
1270.840,41.9079
1271.200,40.0959
1271.560,40.1763
1271.921,41.9930
1272.281,43.2734
1272.641,43.1012
1273.002,41.4845
1273.362,40.5242
1273.722,40.6753
1274.083,39.7076
1274.443,39.1420
1274.803,38.9173
1275.163,39.4130
1275.524,39.5482
1275.884,39.6587
1276.244,39.0413
1276.605,39.5437
1276.965,40.3153
1277.325,41.8238
1277.686,41.8699
1278.046,42.0270
1278.406,39.3680
1278.767,37.7059
1279.127,36.5619
1279.487,36.8872
1279.848,37.5334
1280.208,39.3279
1280.568,41.6361
1280.929,43.8366
1281.289,44.6858
1281.649,44.8696
1282.010,45.7661
1282.370,45.7634
1282.730,43.2358
1283.090,42.6855
1283.451,43.1750
1283.811,42.4645
1284.171,42.1557
1284.532,42.6938
1284.892,43.3747
1285.252,44.0362
1285.613,44.8331
1285.973,43.6254
1286.333,42.8664
1286.694,42.4710
1287.054,42.8162
1287.414,43.8926
1287.775,44.9646
1288.135,46.9778
1288.495,50.3333
1288.856,53.4235
1289.216,57.6876
1289.576,58.1053
1289.937,57.6932
1290.297,57.3483
1290.657,56.5362
1291.017,56.0055
1291.378,54.2030
1291.738,52.0639
1292.098,49.7594
1292.459,47.5035
1292.819,45.4411
1293.179,44.3918
1293.540,41.9857
1293.900,40.9925
1294.260,41.0857
1294.621,41.6348
1294.981,42.9124
1295.341,43.9058
1295.702,45.2615
1296.062,46.3575
1296.422,47.8110
1296.783,51.5577
1297.143,53.8178
1297.503,54.4444
1297.864,55.8821
1298.224,57.1567
1298.584,57.4338
1298.944,57.9367
1299.305,58.4844
1299.665,57.8786
1300.025,57.7754
1300.386,56.2172
1300.746,54.0511
1301.106,51.4650
1301.467,49.6784
1301.827,47.5971
1302.187,44.3102
1302.548,43.0435
1302.908,43.7935
1303.268,45.3246
1303.629,47.4260
1303.989,50.1781
1304.349,51.8834
1304.709,53.6092
1305.070,55.6607
1305.430,53.5222
1305.791,48.7885
1306.151,47.0834
1306.511,45.7497
1306.871,44.2923
1307.232,42.3942
1307.592,39.7827
1307.952,39.9706
1308.313,38.9666
1308.673,41.1206
1309.033,40.3153
1309.394,42.6292
1309.754,44.1680
1310.114,46.8860
1310.475,49.2157
1310.835,49.1723
1311.195,47.2881
1311.556,47.1622
1311.916,46.8080
1312.276,47.5980
1312.636,47.3422
1312.997,46.5333
1313.357,44.9303
1313.717,44.6667
1314.078,44.3585
1314.438,43.7658
1314.798,46.0146
1315.159,46.4015
1315.519,46.8703
1315.879,48.2285
1316.240,47.9671
1316.600,47.9549
1316.960,48.0437
1317.321,47.3480
1317.681,47.0985
1318.041,45.4527
1318.402,44.3332
1318.762,42.8281
1319.122,40.8874
1319.483,39.1295
1319.843,37.0366
1320.203,34.4508
1320.563,32.8781
1320.924,32.2122
1321.284,32.3704
1321.644,33.7589
1322.005,34.3274
1322.365,34.5850
1322.725,36.1901
1323.086,36.9955
1323.446,37.3297
1323.806,37.7230
1324.167,38.2359
1324.527,38.5949
1324.887,39.2725
1325.248,41.2969
1325.608,42.5431
1325.968,42.9810
1326.329,42.7358
1326.689,42.7290
1327.049,41.1266
1327.410,40.7095
1327.770,41.4808
1328.130,43.3913
1328.490,44.8861
1328.851,46.5076
1329.211,48.3200
1329.571,50.6001
1329.932,51.4807
1330.292,52.0000
1330.652,52.2524
1331.013,52.2810
1331.373,49.6391
1331.733,49.5524
1332.094,46.0187
1332.454,44.2532
1332.814,41.5732
1333.175,40.4909
1333.535,39.5403
1333.895,37.4753
1334.256,36.2311
1334.616,36.5709
1334.976,35.9513
1335.337,35.7486
1335.697,36.6647
1336.057,36.0106
1336.417,35.3186
1336.778,34.3581
1337.138,33.9035
1337.498,34.2894
1337.859,32.7509
1338.219,31.8640
1338.579,31.0905
1338.940,31.2741
1339.300,31.1946
1339.660,32.0278
1340.021,32.0878
1340.381,31.8115
1340.741,32.1654
1341.102,32.0703
1341.462,32.3732
1341.822,32.9317
1342.182,31.8458
1342.543,31.5473
1342.903,30.8502
1343.264,30.4442
1343.624,31.3561
1343.984,31.6644
1344.344,31.8539
1344.705,32.2948
1345.065,32.3193
1345.425,33.3697
1345.786,34.1329
1346.146,34.3692
1346.506,34.2869
1346.867,34.1692
1347.227,33.3039
1347.587,32.4282
1347.948,31.0575
1348.308,29.3380
1348.668,28.4422
1349.029,27.8052
1349.389,26.7429
1349.749,25.5837
1350.109,25.2756
1350.470,25.5859
1350.830,26.3893
1351.190,26.0863
1351.551,26.3936
1351.911,27.2710
1352.271,26.9633
1352.632,27.3772
1352.992,29.0223
1353.352,30.0401
1353.713,29.2808
1354.073,30.0465
1354.433,29.3661
1354.794,27.5477
1355.154,26.8514
1355.514,26.4054
1355.875,26.3755
1356.235,25.3322
1356.595,26.7326
1356.956,27.3067
1357.316,27.7911
1357.676,27.5054
1358.036,26.5584
1358.397,26.6578
1358.757,26.9661
1359.117,28.0852
1359.478,28.7545
1359.838,29.2076
1360.198,30.9283
1360.559,31.0462
1360.919,32.7821
1361.279,32.2110
1361.640,32.3068
1362.000,31.3499
1362.360,30.4908
1362.721,30.3471
1363.081,30.4014
1363.441,30.5822
1363.802,31.1931
1364.162,31.3614
1364.522,31.1355
1364.883,32.1070
1365.243,32.5120
1365.603,32.3667
1365.964,32.3527
1366.324,31.3546
1366.684,30.3348
1367.044,29.0035
1367.405,26.8354
1367.765,24.9776
1368.125,24.3732
1368.486,24.3333
1368.846,24.1586
1369.206,24.7193
1369.567,25.9822
1369.927,27.6683
1370.287,28.8651
1370.648,29.3259
1371.008,29.2594
1371.368,29.7612
1371.729,30.6045
1372.089,30.0334
1372.449,29.4955
1372.810,30.3649
1373.170,30.8946
1373.530,30.8969
1373.891,31.2532
1374.251,31.0611
1374.611,30.8473
1374.971,30.7244
1375.332,30.4667
1375.692,29.5627
1376.052,28.7166
1376.413,28.2246
1376.773,28.2789
1377.133,28.1497
1377.494,28.4824
1377.854,28.4049
1378.214,27.4532
1378.575,27.0542
1378.935,26.6699
1379.295,26.3803
1379.656,25.4764
1380.016,25.3377
1380.376,25.4598
1380.736,25.4607
1381.097,25.4018
1381.457,25.6076
1381.818,25.5777
1382.178,26.5302
1382.538,26.1290
1382.898,26.0438
1383.259,26.7045
1383.619,27.8123
1383.979,28.1821
1384.340,27.2932
1384.700,27.5371
1385.060,29.4214
1385.421,31.2695
1385.781,30.2819
1386.141,31.0402
1386.502,30.9348
1386.862,29.8292
1387.222,30.1192
1387.583,30.6736
1387.943,29.7083
1388.303,30.2674
1388.663,30.9664
1389.024,31.1412
1389.384,29.8914
1389.744,30.6254
1390.105,30.1914
1390.465,29.6425
1390.825,30.7784
1391.186,30.7160
1391.546,30.8605
1391.906,30.8605
1392.267,30.2333
1392.627,28.9488
1392.987,26.8529
1393.348,25.7438
1393.708,24.9241
1394.068,24.7129
1394.429,24.9950
1394.789,25.2509
1395.149,25.7069
1395.510,26.6673
1395.870,25.9448
1396.230,25.1682
1396.590,23.6386
1396.951,22.3193
1397.311,21.5913
1397.671,21.3448
1398.032,21.0237
1398.392,20.2544
1398.752,19.6676
1399.113,19.4980
1399.473,19.7082
1399.833,19.2675
1400.194,18.8916
1400.554,20.1564
1400.914,21.7108
1401.275,23.8673
1401.635,26.8348
1401.995,28.7865
1402.356,28.5620
1402.716,27.5585
1403.076,26.1439
1403.437,25.2073
1403.797,24.6374
1404.157,24.1132
1404.517,24.0734
1404.878,23.5591
1405.238,23.2834
1405.598,23.0929
1405.959,24.4257
1406.319,24.7556
1406.679,25.0279
1407.040,24.9997
1407.400,24.7116
1407.760,23.0989
1408.121,22.0658
1408.481,22.2361
1408.841,22.0210
1409.202,23.5246
1409.562,23.6657
1409.922,25.2403
1410.283,26.9611
1410.643,26.8980
1411.003,28.1521
1411.364,29.6923
1411.724,30.0449
1412.084,30.7500
1412.444,31.3531
1412.805,31.7778
1413.165,31.5497
1413.525,30.0200
1413.886,27.6223
1414.246,27.2380
1414.606,26.3714
1414.967,24.6616
1415.327,23.5360
1415.687,23.6316
1416.048,24.1243
1416.408,22.9669
1416.768,24.3839
1417.129,23.0273
1417.489,23.7116
1417.849,23.8793
1418.209,22.1224
1418.570,21.2499
1418.930,21.7653
1419.291,22.1101
1419.651,22.3264
1420.011,22.1717
1420.371,22.3993
1420.732,22.4969
1421.092,23.0360
1421.452,23.8229
1421.813,23.8925
1422.173,23.5786
1422.533,23.6084
1422.894,23.4471
1423.254,23.0043
1423.614,23.2910
1423.975,24.2371
1424.335,25.1124
1424.695,25.5109
1425.056,25.8190
1425.416,25.9931
1425.776,24.9746
1426.136,24.2273
1426.497,22.7139
1426.857,20.8060
1427.217,19.9257
1427.578,19.0632
1427.938,19.6781
1428.298,20.8435
1428.659,20.8923
1429.019,20.8539
1429.379,19.8944
1429.740,19.3868
1430.100,20.1496
1430.460,20.7426
1430.821,21.0621
1431.181,21.2545
1431.541,23.2230
1431.902,24.8563
1432.262,26.1925
1432.622,28.1766
1432.983,28.7814
1433.343,28.5650
1433.703,28.3231
1434.063,27.0192
1434.424,26.5333
1434.784,25.0522
1435.144,25.5020
1435.505,24.7586
1435.865,25.1681
1436.225,23.9249
1436.586,23.3892
1436.946,22.4058
1437.306,21.6126
1437.667,20.7677
1438.027,20.9226
1438.387,20.6758
1438.748,21.4344
1439.108,21.9993
1439.468,20.8600
1439.829,22.5208
1440.189,21.4955
1440.549,22.8977
1440.910,24.2384
1441.270,24.5451
1441.630,26.4530
1441.990,25.8049
1442.351,25.3013
1442.711,24.7592
1443.071,24.6035
1443.432,24.8254
1443.792,24.8433
1444.152,25.3722
1444.513,25.8408
1444.873,26.2619
1445.233,27.2218
1445.594,27.1857
1445.954,27.5202
1446.314,27.0719
1446.675,28.2590
1447.035,29.2164
1447.395,29.7536
1447.756,29.6229
1448.116,29.4421
1448.476,29.5106
1448.837,29.0023
1449.197,28.6687
1449.557,27.5620
1449.917,26.4505
1450.278,25.3662
1450.638,24.6055
1450.998,24.0394
1451.359,23.9643
1451.719,22.6399
1452.079,21.5310
1452.440,21.6419
1452.800,21.4577
1453.160,21.5508
1453.521,21.4579
1453.881,20.7651
1454.241,21.1377
1454.602,21.5174
1454.962,22.2327
1455.322,22.4701
1455.682,21.8025
1456.043,21.5007
1456.403,21.8582
1456.764,22.8102
1457.124,23.1501
1457.484,23.7236
1457.844,24.7136
1458.205,24.3106
1458.565,24.7867
1458.925,24.5763
1459.286,24.4461
1459.646,23.4949
1460.006,24.1541
1460.367,23.3333
1460.727,23.2949
1461.087,22.9628
1461.448,21.6835
1461.808,21.2482
1462.168,20.9321
1462.529,20.2733
1462.889,20.2179
1463.249,20.6595
1463.609,21.0315
1463.970,21.7601
1464.330,21.0442
1464.690,22.3637
1465.051,21.3387
1465.411,21.3333
1465.771,20.6418
1466.132,21.1709
1466.492,21.2395
1466.852,21.0523
1467.213,21.6572
1467.573,21.7989
1467.933,22.1315
1468.294,21.4064
1468.654,21.0023
1469.014,20.9087
1469.375,19.9679
1469.735,20.1877
1470.095,20.6153
1470.456,20.4046
1470.816,20.6177
1471.176,21.1721
1471.536,20.4800
1471.897,20.1890
1472.257,19.7652
1472.617,19.6904
1472.978,19.9582
1473.338,20.2118
1473.698,20.5834
1474.059,21.0543
1474.419,21.2937
1474.779,21.7036
1475.140,22.5710
1475.500,23.5475
1475.860,24.3926
1476.221,25.2678
1476.581,25.6252
1476.941,25.8874
1477.302,26.1294
1477.662,26.1915
1478.022,25.0085
1478.383,22.9473
1478.743,21.6111
1479.103,20.6845
1479.464,20.1558
1479.824,20.4887
1480.184,20.8514
1480.544,21.6644
1480.905,22.8629
1481.265,23.9786
1481.625,24.5694
1481.986,25.1859
1482.346,25.7578
1482.706,26.5338
1483.067,25.9176
1483.427,24.5183
1483.787,24.3061
1484.148,23.3157
1484.508,23.1382
1484.868,22.9030
1485.229,21.7499
1485.589,21.2819
1485.949,20.9554
1486.310,20.7185
1486.670,21.0347
1487.030,21.8426
1487.391,21.6440
1487.751,21.9503
1488.111,20.7411
1488.471,21.1262
1488.832,21.5341
1489.192,21.7822
1489.552,22.7814
1489.913,22.4757
1490.273,21.3792
1490.633,21.4701
1490.994,22.5713
1491.354,22.1973
1491.714,20.8493
1492.075,21.3039
1492.435,21.3113
1492.795,22.1326
1493.156,21.1698
1493.516,21.5686
1493.876,22.6733
1494.236,23.2418
1494.597,23.0965
1494.957,22.8686
1495.318,23.1987
1495.678,22.9083
1496.038,22.8149
1496.398,22.2878
1496.759,22.0304
1497.119,21.2846
1497.479,21.8633
1497.840,21.9084
1498.200,22.3579
1498.560,23.1940
1498.921,23.3840
1499.281,23.8308
1499.641,24.6866
1500.002,24.6948
1500.362,24.5187
1500.722,24.9458
1501.083,25.1328
1501.443,25.1368
1501.803,24.7847
1502.163,25.5471
1502.524,27.2264
1502.884,27.6863
1503.244,27.8375
1503.605,28.4055
1503.965,28.9094
1504.325,29.6097
1504.686,28.8231
1505.046,27.1712
1505.406,25.7122
1505.767,24.6390
1506.127,24.6289
1506.487,23.4887
1506.848,22.5457
1507.208,22.5146
1507.568,22.2684
1507.929,22.0412
1508.289,20.9219
1508.649,20.6137
1509.010,20.7214
1509.370,20.5933
1509.730,20.2858
1510.090,19.4185
1510.451,20.0744
1510.811,19.4206
1511.171,20.3329
1511.532,21.0171
1511.892,20.6867
1512.252,22.0327
1512.613,21.4024
1512.973,22.2543
1513.333,22.7012
1513.694,22.8023
1514.054,23.4281
1514.414,24.7163
1514.775,24.8077
1515.135,25.8053
1515.495,26.9302
1515.856,28.4916
1516.216,30.9933
1516.576,34.4113
1516.937,35.2447
1517.297,38.0610
1517.657,41.1692
1518.017,42.4556
1518.378,45.1066
1518.738,45.4242
1519.098,46.6427
1519.459,47.9900
1519.819,48.2767
1520.179,47.3015
1520.540,47.8755
1520.900,49.8557
1521.260,50.6789
1521.621,51.3702
1521.981,52.5125
1522.341,52.4436
1522.702,52.1590
1523.062,50.7772
1523.422,48.9984
1523.783,47.3791
1524.143,45.8847
1524.503,45.9901
1524.864,45.3910
1525.224,44.9426
1525.584,45.0141
1525.944,46.1813
1526.305,48.2342
1526.665,49.6139
1527.025,50.5916
1527.386,50.0617
1527.746,48.4814
1528.106,47.7396
1528.467,47.2127
1528.827,46.2475
1529.187,45.7301
1529.548,45.6308
1529.908,45.6697
1530.268,45.7324
1530.629,47.3807
1530.989,49.9328
1531.349,51.8730
1531.709,53.2208
1532.070,53.0877
1532.430,51.6915
1532.791,51.1719
1533.151,50.6072
1533.511,48.3790
1533.871,47.6838
1534.232,45.4402
1534.592,43.2237
1534.952,42.3643
1535.313,42.2812
1535.673,43.0799
1536.033,45.1860
1536.394,47.1253
1536.754,47.7405
1537.114,46.6789
1537.475,44.5295
1537.835,45.9111
1538.195,45.8982
1538.556,45.4463
1538.916,45.4609
1539.276,43.8027
1539.636,43.0509
1539.997,41.5142
1540.357,42.5971
1540.717,41.8433
1541.078,44.9238
1541.438,47.2589
1541.798,48.9871
1542.159,48.4076
1542.519,48.3333
1542.879,46.6917
1543.240,45.7898
1543.600,44.2758
1543.960,44.6107
1544.321,43.5404
1544.681,44.8588
1545.041,46.7369
1545.402,47.0995
1545.762,49.9348
1546.122,53.6907
1546.483,55.0868
1546.843,55.7810
1547.203,56.8373
1547.563,56.6544
1547.924,55.6411
1548.284,53.6997
1548.644,52.3853
1549.005,50.5077
1549.365,47.6964
1549.725,47.6981
1550.086,46.9680
1550.446,45.5677
1550.806,42.6365
1551.167,41.6699
1551.527,40.2156
1551.887,38.0898
1552.248,37.3195
1552.608,36.8621
1552.968,37.7222
1553.329,38.4906
1553.689,39.2593
1554.049,40.4156
1554.410,41.5395
1554.770,41.9650
1555.130,42.2863
1555.490,41.8543
1555.851,41.6017
1556.211,41.6925
1556.571,40.8321
1556.932,40.9030
1557.292,42.2055
1557.652,44.7946
1558.013,46.4274
1558.373,47.0285
1558.733,47.7947
1559.094,50.5869
1559.454,52.5099
1559.814,53.2231
1560.175,53.3217
1560.535,54.1236
1560.895,53.9934
1561.256,53.3455
1561.616,53.5996
1561.976,52.7568
1562.337,53.5697
1562.697,52.0333
1563.057,49.7238
1563.417,48.3515
1563.778,48.3807
1564.138,48.8693
1564.498,48.0473
1564.859,46.4394
1565.219,45.3707
1565.579,47.1775
1565.940,45.0310
1566.300,45.2508
1566.660,44.1035
1567.021,43.8895
1567.381,43.1960
1567.741,42.3824
1568.102,40.4546
1568.462,37.0056
1568.822,35.7535
1569.182,36.7650
1569.543,36.5260
1569.903,36.7552
1570.264,38.1712
1570.624,41.7359
1570.984,44.4938
1571.344,46.2880
1571.705,46.6050
1572.065,46.1207
1572.425,46.8691
1572.786,47.3574
1573.146,48.5490
1573.506,52.5804
1573.867,56.0113
1574.227,57.7907
1574.587,57.1643
1574.948,56.2426
1575.308,54.8835
1575.668,52.8743
1576.029,50.9452
1576.389,49.8961
1576.749,48.7359
1577.109,48.3333
1577.470,48.3747
1577.830,48.1504
1578.190,48.3603
1578.551,49.5265
1578.911,49.9177
1579.271,50.1713
1579.632,49.6426
1579.992,51.4756
1580.352,53.4618
1580.713,53.5251
1581.073,52.3072
1581.433,50.8209
1581.794,50.2815
1582.154,50.2909
1582.514,50.2004
1582.875,50.1278
1583.235,51.5088
1583.595,52.6881
1583.956,52.5057
1584.316,53.1753
1584.676,54.7234
1585.036,56.0970
1585.397,56.0133
1585.757,56.9574
1586.117,56.7309
1586.478,57.0421
1586.838,57.1116
1587.198,55.7456
1587.559,55.5326
1587.919,52.5035
1588.279,51.9090
1588.640,52.6348
1589.000,53.4826
1589.360,50.2339
1589.721,49.7199
1590.081,48.1592
1590.441,47.5952
1590.802,48.0319
1591.162,47.1892
1591.522,49.0954
1591.883,49.8987
1592.243,51.2438
1592.603,54.0322
1592.964,54.5994
1593.324,56.2228
1593.684,58.0068
1594.044,60.1362
1594.405,61.1835
1594.765,62.4302
1595.125,62.5583
1595.486,63.7876
1595.846,62.7704
1596.206,60.3740
1596.567,60.4422
1596.927,61.4366
1597.287,59.7346
1597.648,56.0585
1598.008,54.6215
1598.368,53.9225
1598.729,51.6917
1599.089,50.4646
1599.449,47.3132
1599.810,45.8717
1600.170,45.2913
1600.530,45.1494
1600.891,46.4443
1601.251,48.0723
1601.611,49.3229
1601.971,51.8241
1602.332,51.8814
1602.692,49.9571
1603.052,48.4772
1603.413,48.2759
1603.773,48.9614
1604.133,48.9876
1604.494,49.6407
1604.854,50.3803
1605.214,51.7863
1605.575,53.2996
1605.935,53.5706
1606.295,53.5607
1606.656,49.9439
1607.016,48.6388
1607.376,45.7829
1607.736,45.6045
1608.097,44.7419
