Distance_(microns),Gray_Value
556.690,42.4299
557.051,43.0753
557.411,43.8798
557.771,42.2565
558.132,41.9480
558.492,42.8889
558.852,42.5004
559.213,41.7643
559.573,42.0627
559.933,42.3486
560.294,41.9488
560.654,41.2407
561.014,41.1251
561.375,40.8782
561.735,41.1543
562.095,40.8911
562.456,40.5056
562.816,41.9836
563.176,38.9553
563.536,40.2682
563.897,39.4053
564.257,39.4495
564.617,38.3923
564.978,37.8766
565.338,36.9598
565.698,37.1231
566.059,37.7657
566.419,37.6447
566.779,36.0134
567.140,36.6903
567.500,36.6067
567.860,37.3499
568.221,35.7162
568.581,35.7686
568.941,36.0655
569.302,35.5114
569.662,36.2782
570.022,36.0817
570.383,37.1506
570.743,37.7966
571.103,37.9595
571.464,37.8734
571.824,38.4962
572.184,39.1523
572.544,39.2343
572.905,39.3176
573.265,38.7015
573.625,38.7702
573.986,38.0766
574.346,37.0773
574.706,37.3309
575.067,36.3725
575.427,36.6679
575.787,36.7073
576.148,37.0323
576.508,37.0679
576.868,36.2933
577.229,36.0420
577.589,36.2660
577.949,36.7401
578.310,36.6178
578.670,37.5450
579.030,38.2290
579.391,36.7313
579.751,36.5924
580.111,36.3492
580.471,36.9431
580.832,36.3875
581.192,36.3192
581.552,35.8811
581.913,36.3825
582.273,36.2082
582.633,36.0441
582.994,34.7921
583.354,34.9648
583.714,34.7561
584.075,34.6936
584.435,34.7870
584.795,35.2024
585.156,35.3246
585.516,34.6723
585.876,34.9033
586.237,34.6583
586.597,35.7750
586.957,36.3594
587.317,36.2122
587.678,35.5021
588.038,35.8881
588.398,37.3387
588.759,37.5651
589.119,38.2176
589.479,39.1204
589.840,38.1253
590.200,38.6693
590.560,36.3411
590.921,37.5838
591.281,36.2865
591.641,35.1583
592.002,35.0617
592.362,34.5109
592.722,34.2506
593.083,33.4141
593.443,33.0787
593.803,32.3113
594.164,32.0280
594.524,32.4800
594.884,31.7963
595.244,31.6213
595.605,32.2324
595.965,30.5442
596.325,30.5040
596.686,30.0240
597.046,29.6765
597.406,29.6656
597.767,30.0102
598.127,30.2448
598.487,30.3487
598.848,29.9771
599.208,29.8438
599.568,30.0205
599.929,29.7464
600.289,29.5262
600.649,30.2788
601.010,29.8366
601.370,30.7688
601.730,30.4962
602.090,31.2932
602.451,31.2279
602.811,30.1441
603.171,30.6356
603.532,30.8540
603.892,30.4295
604.252,29.8372
604.613,29.8867
604.973,29.8124
605.333,29.9505
605.694,30.2927
606.054,31.9679
606.414,32.9488
606.775,32.5087
607.135,32.2792
607.495,32.3274
607.856,32.4816
608.216,33.4551
608.576,32.5652
608.937,33.4472
609.297,32.8553
609.657,32.5220
610.017,32.8413
610.378,33.0651
610.738,33.3581
611.098,33.0162
611.459,32.2822
611.819,32.4207
612.179,33.3867
612.540,34.0823
612.900,33.8127
613.260,34.4724
613.621,34.5779
613.981,34.1386
614.341,33.6850
614.702,33.3162
615.062,33.3884
615.422,33.8584
615.783,34.3699
616.143,34.3135
616.503,33.3376
616.863,33.6468
617.224,33.1234
617.584,33.5829
617.944,33.0581
618.305,33.8251
618.665,33.0156
619.025,33.7209
619.386,34.1142
619.746,31.7802
620.106,30.8844
620.467,31.0383
620.827,30.5648
621.187,29.6926
621.548,29.7369
621.908,29.3485
622.268,29.4974
622.629,30.8205
622.989,30.5437
623.349,29.6136
623.710,29.0824
624.070,28.2988
624.430,29.1554
624.790,29.8517
625.151,29.9089
625.511,30.0513
625.871,30.1059
626.232,30.4354
626.592,30.9773
626.952,31.1299
627.313,31.3782
627.673,31.4459
628.033,31.5395
628.394,30.8531
628.754,30.8630
629.114,31.0851
629.475,32.5691
629.835,31.8708
630.195,32.5011
630.556,32.1648
630.916,32.3308
631.276,31.0656
631.637,31.3981
631.997,31.5941
632.357,31.7191
632.717,32.2085
633.078,32.0220
633.438,31.9727
633.798,33.1698
634.159,32.9270
634.519,33.0925
634.879,33.1447
635.240,33.4842
635.600,34.9786
635.960,33.1059
636.321,32.6412
636.681,32.8524
637.041,32.9408
637.402,32.8776
637.762,32.9056
638.122,33.2809
638.483,33.9430
638.843,33.9708
639.203,34.0778
639.563,34.2006
639.924,34.8576
640.284,33.6868
640.644,34.0645
641.005,34.6529
641.365,34.2540
641.725,35.2835
642.086,34.8974
642.446,34.7350
642.806,33.9418
643.167,34.6047
643.527,35.4825
643.887,34.6171
644.248,34.2008
644.608,34.0064
644.968,34.3926
645.329,34.3265
645.689,34.7679
646.049,32.8996
646.410,33.1759
646.770,30.9613
647.130,31.3582
647.490,32.0502
647.851,31.5745
648.211,31.9967
648.571,31.4439
648.932,31.7611
649.292,32.2492
649.652,32.0192
650.013,31.6625
650.373,30.6415
650.733,31.3333
651.094,31.4690
651.454,31.9932
651.814,32.3236
652.175,31.8462
652.535,30.8902
652.895,30.4842
653.256,30.2329
653.616,30.7221
653.976,31.3321
654.336,31.7104
654.697,31.7159
655.057,31.4977
655.417,30.9671
655.778,30.9445
656.138,31.1627
656.498,31.3730
656.859,32.2615
657.219,31.2250
657.579,31.8849
657.940,31.6720
658.300,30.7418
658.660,30.6694
659.021,30.5667
659.381,31.7671
659.741,32.4010
660.102,32.5203
660.462,31.9672
660.822,32.2626
661.183,32.2037
661.543,31.2977
661.903,31.4970
662.263,32.5086
662.624,32.6248
662.984,31.3356
663.344,31.6416
663.705,31.5825
664.065,30.8790
664.425,31.9586
664.786,32.1879
665.146,32.9739
665.506,32.3546
665.867,32.7841
666.227,32.9941
666.587,32.9270
666.948,33.9178
667.308,33.7779
667.668,34.4837
668.029,34.7827
668.389,35.6730
668.749,35.7753
669.109,36.2515
669.470,36.0966
669.830,36.1702
670.190,35.5443
670.551,35.8515
670.911,36.6250
671.271,36.4994
671.632,36.0758
671.992,35.7648
672.352,35.5058
672.713,36.9467
673.073,38.3841
673.433,37.9650
673.794,36.8992
674.154,37.6665
674.514,37.5578
674.875,38.6480
675.235,37.6615
675.595,37.7880
675.956,38.7754
676.316,37.9494
676.676,38.7171
677.036,39.8632
677.397,39.7074
677.757,39.7718
678.117,39.6795
678.478,39.5210
678.838,38.5451
679.198,38.6314
679.559,38.2190
679.919,37.1658
680.279,38.4627
680.640,36.2743
681.000,36.7364
681.360,35.9501
681.721,35.5597
682.081,35.4810
682.441,34.3472
682.802,33.5447
683.162,32.6635
683.522,32.1230
683.883,32.3233
684.243,31.0952
684.603,31.2027
684.964,31.8863
685.324,31.6166
685.684,32.3166
686.044,31.7171
686.405,31.9270
686.765,31.2835
687.125,31.6655
687.486,32.0733
687.846,32.1347
688.206,31.3852
688.567,31.2514
688.927,31.5783
689.287,32.9956
689.648,33.2067
690.008,32.8692
690.368,33.1195
690.729,34.1608
691.089,33.6565
691.449,33.3713
691.810,33.5590
692.170,33.5282
692.530,32.5274
692.891,32.9364
693.251,33.2243
693.611,33.3483
693.971,32.7494
694.332,32.1688
694.692,31.9825
695.052,31.3266
695.413,31.7208
695.773,30.8782
696.133,32.0281
696.494,32.3846
696.854,32.4655
697.214,31.8160
697.575,31.0159
697.935,31.4611
698.295,32.1752
698.656,32.2901
699.016,32.4207
699.376,32.3333
699.737,32.8251
700.097,33.2274
700.457,33.0909
700.817,34.1396
701.178,33.9064
701.538,33.0681
701.898,32.6663
702.259,33.0742
702.619,33.9483
702.979,34.2294
703.340,34.4764
703.700,34.6669
704.060,34.7136
704.421,33.7239
704.781,33.7214
705.141,34.4844
705.502,35.2237
705.862,34.7921
706.222,34.2830
706.583,35.3716
706.943,35.1092
707.303,33.6545
707.664,33.5901
708.024,33.7953
708.384,33.5113
708.744,34.0227
709.105,33.6188
709.465,32.9762
709.825,31.8935
710.186,32.3621
710.546,32.5377
710.906,33.0501
711.267,32.5091
711.627,32.7663
711.987,32.9608
712.348,32.5143
712.708,31.1298
713.068,31.1772
713.429,31.6391
713.789,30.0302
714.149,30.3696
714.510,30.4494
714.870,31.5020
715.230,31.4095
715.590,31.1438
715.951,31.4914
716.311,31.8772
716.671,31.9467
717.032,30.6107
717.392,31.5836
717.752,31.6008
718.113,31.3245
718.473,31.6575
718.833,31.3289
719.194,32.2033
719.554,30.2721
719.914,30.4154
720.275,30.5370
720.635,30.7697
720.995,30.9714
721.356,31.5129
721.716,31.7505
722.076,31.2126
722.437,30.6563
722.797,30.4614
723.157,31.3965
723.517,30.8301
723.878,30.6641
724.238,31.5568
724.598,30.5326
724.959,29.7715
725.319,30.0378
725.679,29.7001
726.040,29.2257
726.400,28.7879
726.760,28.1774
727.121,27.8139
727.481,28.7957
727.841,29.3451
728.202,29.2408
728.562,29.4320
728.922,28.9682
729.283,29.5477
729.643,28.9796
730.003,29.2155
730.363,28.8292
730.724,29.8356
731.084,29.7736
731.444,29.7054
731.805,29.8867
732.165,30.4554
732.525,30.2682
732.886,29.6291
733.246,29.6618
733.606,29.3804
733.967,29.7497
734.327,30.6712
734.687,30.0457
735.048,29.5432
735.408,30.3927
735.768,30.1274
736.129,29.1312
736.489,29.1420
736.849,30.0094
737.210,30.6788
737.570,30.1258
737.930,29.3501
738.290,29.6540
738.651,30.4641
739.011,30.7617
739.371,29.7961
739.732,30.8565
740.092,30.9339
740.452,31.1939
740.813,29.9919
741.173,29.0542
741.533,30.6457
741.894,30.4992
742.254,31.1767
742.614,30.9551
742.975,31.0918
743.335,30.8903
743.695,30.7436
744.056,30.5469
744.416,30.7443
744.776,30.3154
745.137,30.4114
745.497,31.2426
745.857,30.5038
746.217,30.3743
746.578,31.3110
746.938,30.6663
747.298,32.4913
747.659,31.3913
748.019,31.5500
748.379,31.2404
748.740,31.7539
749.100,31.9503
749.460,31.6886
749.821,31.1803
750.181,31.1428
750.541,31.3882
750.902,30.7346
751.262,30.3755
751.622,30.3770
751.983,30.6703
752.343,30.5737
752.703,31.5751
753.063,31.8241
753.424,32.3144
753.784,32.7725
754.144,32.6580
754.505,32.5413
754.865,32.4594
755.225,32.8193
755.586,33.2871
755.946,33.6084
756.306,33.2134
756.667,33.2638
757.027,32.5102
757.387,32.9710
757.748,33.3074
758.108,33.7112
758.468,35.2464
758.829,34.7105
759.189,35.6297
759.549,35.4845
759.910,35.5415
760.270,36.6102
760.630,37.6399
760.990,37.5167
761.351,37.3526
761.711,36.8289
762.071,38.6023
762.432,40.2879
762.792,38.8249
763.152,39.8998
763.513,39.7046
763.873,40.2667
764.233,40.3951
764.594,40.3990
764.954,40.5186
765.314,41.2070
765.675,41.3596
766.035,41.6768
766.395,41.4039
766.756,41.9786
767.116,43.5482
767.476,42.8964
767.836,42.9039
768.197,42.9152
768.557,42.8945
768.917,43.2289
769.278,43.6829
769.638,43.6345
769.998,45.0284
770.359,45.6272
770.719,47.0042
771.079,47.6711
771.440,46.5435
771.800,46.6555
772.160,46.5764
772.521,46.1809
772.881,45.4300
773.241,45.2995
773.602,44.8747
773.962,44.0707
774.322,44.8835
774.683,45.6467
775.043,46.4798
775.403,46.2103
775.763,46.1164
776.124,45.7060
776.484,46.1577
776.844,46.4213
777.205,46.2151
777.565,45.9383
777.925,47.3941
778.286,48.2929
778.646,47.4989
779.006,47.2452
779.367,47.2687
779.727,47.8929
780.087,48.0018
780.448,46.5963
780.808,46.4913
781.168,46.5126
781.529,45.9503
781.889,44.7768
782.249,44.8757
782.609,44.9212
782.970,43.7181
783.330,43.1260
783.690,44.5993
784.051,45.5361
784.411,45.7127
784.771,46.2249
785.132,46.5619
785.492,45.6475
785.852,46.6542
786.213,46.7322
786.573,46.0232
786.933,47.7045
787.294,47.0994
787.654,46.6962
788.014,46.1583
788.375,47.1396
788.735,48.6161
789.095,49.8988
789.456,49.6437
789.816,51.5210
790.176,52.0108
790.536,50.5824
790.897,49.8059
791.257,49.6301
791.617,48.0090
791.978,47.6866
792.338,46.5729
792.698,47.4419
793.059,46.6932
793.419,44.9813
793.779,44.8763
794.140,44.6246
794.500,44.8166
794.860,44.0553
795.221,43.6113
795.581,43.9264
795.941,43.3268
796.302,44.8215
796.662,43.3247
797.022,42.4775
797.383,41.5222
797.743,42.8709
798.103,42.4149
798.464,41.4663
798.824,41.4281
799.184,41.8790
799.544,42.4351
799.905,42.0416
800.265,42.1480
800.625,42.1827
800.986,42.0920
801.346,42.3386
801.706,42.2924
802.067,42.8296
802.427,41.0770
802.787,42.1398
803.148,42.0197
803.508,43.7569
803.868,44.0254
804.229,44.1343
804.589,45.4038
804.949,45.2836
805.310,45.8775
805.670,46.7514
806.030,47.1672
806.391,46.8963
806.751,48.2782
807.111,49.5650
807.471,49.0957
807.832,47.2410
808.192,47.2884
808.552,47.1640
808.913,45.5219
809.273,47.4851
809.633,46.9679
809.994,45.7068
810.354,45.7226
810.714,45.6932
811.075,47.3833
811.435,46.2577
811.795,45.4149
812.156,43.4560
812.516,43.4283
812.876,42.5275
813.237,40.5325
813.597,41.0933
813.957,41.1475
814.317,39.8962
814.678,40.7201
815.038,40.6358
815.398,39.6322
815.759,39.4497
816.119,39.1761
816.479,39.9707
816.840,39.9216
817.200,39.5417
817.560,39.9517
817.921,40.4601
818.281,41.0443
818.641,41.6826
819.002,42.9303
819.362,43.4132
819.722,43.1943
820.083,44.6158
820.443,45.0101
820.803,44.4096
821.164,44.4639
821.524,44.6631
821.884,44.6130
822.244,45.5390
822.605,45.8357
822.965,45.3652
823.325,44.8666
823.686,46.3992
824.046,46.9397
824.406,45.9573
824.767,45.8519
825.127,47.8128
825.487,47.3459
825.848,47.9506
826.208,47.6550
826.568,46.1833
826.929,44.7254
827.289,45.3773
827.649,44.8864
828.010,44.9143
828.370,45.1454
828.730,45.0244
829.090,45.5065
829.451,45.7990
829.811,46.3712
830.171,45.6141
830.532,46.2961
830.892,46.2536
831.252,44.7766
831.613,44.3521
831.973,45.1509
832.333,44.5270
832.694,44.4656
833.054,44.3305
833.414,45.7637
833.775,43.9835
834.135,45.0225
834.495,46.8590
834.856,46.8769
835.216,47.1537
835.576,48.0440
835.937,48.7416
836.297,48.8587
836.657,49.4764
837.017,49.3569
837.378,48.7382
837.738,48.0698
838.098,48.2099
838.459,50.0854
838.819,51.0124
839.179,51.6022
839.540,52.4102
839.900,52.0538
840.260,51.8467
840.621,52.2580
840.981,53.1100
841.341,52.9655
841.702,53.4367
842.062,53.6048
842.422,53.0469
842.783,51.9654
843.143,52.3458
843.503,52.4004
843.863,52.1010
844.224,51.6470
844.584,52.1700
844.944,51.3508
845.305,51.4802
845.665,50.2117
846.025,50.4513
846.386,50.4772
846.746,50.7805
847.106,50.7591
847.467,50.9692
847.827,50.4310
848.187,50.6534
848.548,50.7504
848.908,49.4671
849.268,47.7792
849.629,48.8292
849.989,47.3261
850.349,46.8702
850.710,46.9017
851.070,47.0855
851.430,47.2828
851.790,47.8955
852.151,47.1363
852.511,49.5126
852.871,49.7468
853.232,49.3602
853.592,50.4037
853.952,51.3636
854.313,51.7985
854.673,51.8050
855.033,51.5987
855.394,50.9437
855.754,50.8590
856.114,51.2088
856.475,50.6395
856.835,50.1994
857.195,50.4323
857.556,50.2254
857.916,49.9894
858.276,50.2426
858.637,50.6576
858.997,50.9875
859.357,50.2252
859.717,51.1259
860.078,52.3508
860.438,52.5647
860.798,52.7635
861.159,51.3214
861.519,50.6425
861.879,51.2386
862.240,50.7610
862.600,53.0373
862.960,53.2830
863.321,53.0998
863.681,53.4062
864.041,53.3274
864.402,53.3532
864.762,52.8854
865.122,52.7130
865.483,53.1884
865.843,51.7062
866.203,52.8546
866.563,52.9777
866.924,53.0000
867.284,54.1269
867.644,55.2157
868.005,54.5922
868.365,54.6821
868.725,54.6716
869.086,52.9434
869.446,52.4104
869.806,52.3966
870.167,50.5336
870.527,50.5988
870.887,52.2873
871.248,51.4255
871.608,53.0280
871.968,53.6198
872.329,54.1259
872.689,55.3289
873.049,55.6591
873.410,55.8382
873.770,55.5437
874.130,54.9095
874.490,53.5096
874.851,52.1121
875.211,52.0883
875.571,51.2010
875.932,50.5911
876.292,50.9002
876.652,49.4652
877.013,49.3461
877.373,48.7874
877.733,49.2197
878.094,49.9133
878.454,49.9995
878.814,47.8978
879.175,48.6432
879.535,48.5926
879.895,48.3313
880.256,48.2610
880.616,47.8132
880.976,45.9621
881.336,46.0721
881.697,47.1171
882.057,46.3517
882.417,47.2457
882.778,47.8721
883.138,46.3801
883.498,46.4066
883.859,46.6400
884.219,46.9432
884.579,47.3801
884.940,48.2663
885.300,49.3984
885.660,48.8521
886.021,48.6745
886.381,47.8395
886.741,49.6646
887.102,50.4531
887.462,51.5638
887.822,51.2534
888.183,51.0976
888.543,50.9865
888.903,50.5536
889.263,50.7229
889.624,51.5376
889.984,51.2974
890.344,50.4124
890.705,50.4241
891.065,49.8277
891.425,49.6047
891.786,49.5972
892.146,49.9557
892.506,50.4859
892.867,50.6901
893.227,50.2580
893.587,49.6273
893.948,48.8782
894.308,49.4680
894.668,49.0393
895.029,48.7597
895.389,49.1323
895.749,49.6098
896.109,49.9056
896.470,51.0596
896.830,50.0655
897.190,50.3234
897.551,49.9202
897.911,50.6046
898.271,49.4099
898.632,50.1063
898.992,50.7247
899.352,49.8270
899.713,49.4525
900.073,49.6813
900.433,50.7361
900.794,50.4826
901.154,50.8822
901.514,51.6785
901.875,51.0636
902.235,51.2961
902.595,51.3759
902.956,51.4515
903.316,51.6870
903.676,49.8740
904.036,50.1731
904.397,48.9459
904.757,47.9537
905.117,46.8458
905.478,47.8198
905.838,46.9754
906.198,47.4396
906.559,47.5903
906.919,48.3269
907.279,48.0686
907.640,47.8142
908.000,48.1032
908.360,47.9375
908.721,47.6659
909.081,48.2917
909.441,48.5178
909.802,47.8068
910.162,48.1054
910.522,48.7095
910.883,49.0282
911.243,48.2500
911.603,49.5563
911.964,49.0005
912.324,48.9390
912.684,48.3621
913.044,49.0368
913.405,49.7781
913.765,51.4454
914.125,52.2079
914.486,51.2465
914.846,51.4801
915.206,53.7001
915.567,52.9401
915.927,53.7992
916.287,54.0391
916.648,53.4024
917.008,55.3641
917.368,55.9354
917.729,54.4803
918.089,53.2774
918.449,54.9042
918.810,53.3378
919.170,53.4788
919.530,52.9801
919.891,51.7306
920.251,51.5073
920.611,51.1165
920.971,51.7317
921.332,54.2845
921.692,54.6145
922.052,54.1695
922.413,54.0707
922.773,52.6280
923.133,51.3719
923.494,50.4970
923.854,49.5045
924.214,49.5939
924.575,50.0462
924.935,50.4256
925.295,49.4819
925.656,49.5117
926.016,49.5356
926.376,48.9384
926.737,48.3228
927.097,47.8303
927.457,47.3735
927.817,46.9016
928.178,47.3320
928.538,47.9449
928.898,46.3559
929.259,45.8180
929.619,45.8629
929.979,45.3996
930.340,44.8354
930.700,45.1956
931.060,45.1760
931.421,45.5959
931.781,44.7056
932.141,45.4195
932.502,47.1410
932.862,46.2430
933.222,44.9342
933.583,44.6788
933.943,44.4682
934.303,46.6962
934.664,46.1415
935.024,45.8824
935.384,47.2830
935.744,49.2329
936.105,48.8561
936.465,50.1153
936.825,49.6529
937.186,48.0077
937.546,48.4800
937.906,49.1697
938.267,48.8261
938.627,48.6890
938.987,48.9309
939.348,49.1888
939.708,49.3216
940.068,49.8619
940.429,50.1896
940.789,49.6203
941.149,48.5662
941.510,49.0203
941.870,48.5768
942.230,48.0835
942.590,47.4541
942.951,46.3565
943.311,46.8905
943.671,47.7428
944.032,47.8961
944.392,48.6333
944.752,48.6709
945.113,48.0973
945.473,48.2243
945.833,48.2566
946.194,48.0923
946.554,48.2795
946.914,47.9972
947.275,47.7851
947.635,48.3835
947.995,47.9103
948.356,48.7290
948.716,49.3749
949.076,49.4084
949.437,48.6997
949.797,50.0283
950.157,50.7235
950.517,49.3228
950.878,50.6303
951.238,50.0219
951.598,50.5702
951.959,50.0061
952.319,50.5514
952.679,49.1740
953.040,48.1766
953.400,48.2902
953.760,47.6789
954.121,47.2473
954.481,46.3837
954.841,46.6991
955.202,45.3871
955.562,46.6186
955.922,47.0562
956.283,46.9161
956.643,45.9577
957.003,47.5860
957.363,46.2084
957.724,45.9731
958.084,46.5112
958.444,46.4800
958.805,45.9093
959.165,47.1390
959.525,47.0464
959.886,46.7894
960.246,47.5816
960.606,48.9826
960.967,48.6824
961.327,48.0702
961.687,47.9843
962.048,48.4304
962.408,48.2858
962.768,48.6882
963.129,48.0503
963.489,47.5238
963.849,47.9771
964.210,49.3328
964.570,48.9186
964.930,49.0345
965.290,49.2404
965.651,49.4135
966.011,50.5928
966.371,49.9467
966.732,48.6828
967.092,49.2677
967.452,49.5840
967.813,48.7583
968.173,49.4526
968.533,49.8268
968.894,49.2495
969.254,48.9346
969.614,47.9796
969.975,48.3250
970.335,47.4117
970.695,48.1562
971.056,47.7290
971.416,46.4779
971.776,45.7370
972.137,44.0764
972.497,44.7069
972.857,46.0340
973.217,46.5955
973.578,46.8651
973.938,48.3414
974.298,48.4963
974.659,49.1391
975.019,49.4270
975.379,49.6172
975.740,49.2560
976.100,48.1435
976.460,48.2885
976.821,48.4226
977.181,47.7911
977.541,47.0545
977.902,46.5459
978.262,45.9423
978.622,45.3691
978.983,45.2562
979.343,45.1812
979.703,44.9312
980.063,44.2759
980.424,43.7192
980.784,44.6785
981.144,45.6711
981.505,46.3494
981.865,46.4615
982.225,45.3677
982.586,45.3052
982.946,45.5441
983.306,44.6618
983.667,44.8762
984.027,45.5680
984.387,47.1246
984.748,46.4926
985.108,47.7054
985.468,48.2305
985.829,49.9395
986.189,49.6013
986.549,48.0536
986.910,44.7879
987.270,45.6145
987.630,44.6935
987.990,44.4516
988.351,43.5943
988.711,43.7514
989.071,42.2188
989.432,40.2293
989.792,40.1682
990.152,39.8887
990.513,38.6321
990.873,37.2055
991.233,38.0217
991.594,36.9931
991.954,37.1795
992.314,36.3234
992.675,35.0137
993.035,35.8662
993.395,36.1306
993.756,35.8915
994.116,35.7354
994.476,35.7945
994.836,34.8225
995.197,34.9000
995.557,34.3457
995.917,33.7715
996.278,34.4880
996.638,35.4151
996.998,36.6826
997.359,36.4882
997.719,36.6277
998.079,37.4160
998.440,37.3451
998.800,37.2654
999.160,37.0671
999.521,37.4608
999.881,37.1234
1000.241,36.0698
1000.602,36.5275
1000.962,35.7793
1001.322,35.5513
1001.683,35.2652
1002.043,34.9886
1002.403,35.4383
1002.763,34.5987
1003.124,34.8661
1003.484,36.9120
1003.844,36.2847
1004.205,36.0609
1004.565,34.7891
1004.925,35.4364
1005.286,34.3987
1005.646,36.1429
1006.006,35.3999
1006.367,34.9012
1006.727,34.1062
1007.087,36.2112
1007.448,35.9406
1007.808,35.6723
1008.168,34.5310
1008.529,33.9049
1008.889,34.4977
1009.249,34.2826
1009.609,34.5980
1009.970,34.1365
1010.330,33.2029
1010.690,33.0143
1011.051,33.7934
1011.411,33.5031
1011.771,33.0442
1012.132,33.4708
1012.492,33.5730
1012.852,33.8083
1013.213,34.2563
1013.573,34.3504
1013.933,34.5336
1014.294,34.2122
1014.654,33.9297
1015.014,33.7694
1015.375,34.2327
1015.735,34.0825
1016.095,33.8471
1016.456,33.7805
1016.816,34.2346
1017.176,35.1497
1017.536,34.6369
1017.897,34.1813
1018.257,33.4454
1018.617,33.3150
1018.978,31.7927
1019.338,32.0444
1019.698,31.9548
1020.059,31.7548
1020.419,32.6980
1020.779,32.4467
1021.140,31.4840
1021.500,32.8965
1021.860,32.6781
1022.221,33.1015
1022.581,32.3461
1022.941,31.6818
1023.302,31.5808
1023.662,31.6456
1024.022,31.4758
1024.383,32.1169
1024.743,31.8323
1025.103,31.5705
1025.464,32.2313
1025.824,33.7874
1026.184,34.2038
1026.544,34.1336
1026.905,33.6093
1027.265,33.3707
1027.625,33.8051
1027.986,34.0206
1028.346,33.5699
1028.706,33.3468
1029.067,33.7239
1029.427,34.4439
1029.787,34.4167
1030.148,34.3920
1030.508,34.3154
1030.868,34.3300
1031.229,34.4482
1031.589,34.4357
1031.949,34.5628
1032.310,34.2441
1032.670,34.1875
1033.030,34.7108
1033.391,34.8582
1033.751,34.6622
1034.111,35.0466
1034.471,34.2282
1034.832,34.8224
1035.192,35.1977
1035.552,34.9100
1035.913,35.8377
1036.273,36.0174
1036.633,35.8820
1036.994,35.5301
1037.354,36.0466
1037.714,36.6843
1038.075,35.9793
1038.435,34.9985
1038.795,34.4330
1039.156,35.6519
1039.516,34.8398
1039.876,33.1389
1040.236,33.7433
1040.597,33.3678
1040.957,34.4007
1041.318,33.9005
1041.678,32.9728
1042.038,32.1879
1042.398,32.4292
1042.759,32.1582
1043.119,32.4400
1043.479,32.3481
1043.840,32.1912
1044.200,33.0231
1044.560,32.4673
1044.921,32.3546
1045.281,33.0147
1045.641,32.9268
1046.002,32.5912
1046.362,32.4226
1046.722,33.0274
1047.083,33.2302
1047.443,32.9883
1047.803,33.0797
1048.163,33.1363
1048.524,33.4230
1048.884,33.8237
1049.244,33.9278
1049.605,33.8590
1049.965,33.9015
1050.325,33.7541
1050.686,33.5114
1051.046,33.3678
1051.406,32.6791
1051.767,32.7517
1052.127,32.8481
1052.487,32.7340
1052.848,33.5112
1053.208,34.1554
1053.568,34.8715
1053.929,33.8511
1054.289,33.8008
1054.649,33.5098
1055.010,34.3371
1055.370,34.8305
1055.730,33.5075
1056.090,34.0451
1056.451,32.1313
1056.811,32.7373
1057.171,33.7961
1057.532,32.8098
1057.892,32.9245
1058.252,33.5910
1058.613,34.5677
1058.973,33.2556
1059.333,33.7955
1059.694,33.9085
1060.054,33.5045
1060.414,33.1310
1060.775,32.6733
1061.135,32.1062
1061.495,32.0474
1061.856,32.3178
1062.216,33.6819
1062.576,33.6711
1062.937,33.2102
1063.297,32.9958
1063.657,32.7043
1064.017,32.9336
1064.378,33.3497
1064.738,33.1766
1065.098,32.9891
1065.459,33.0762
1065.819,33.1670
1066.179,33.2494
1066.540,33.9112
1066.900,34.1410
1067.260,34.5288
1067.621,34.8115
1067.981,34.3424
1068.341,34.1697
1068.702,33.8235
1069.062,33.1272
1069.422,32.8129
1069.783,33.6521
1070.143,33.5962
1070.503,33.6524
1070.864,33.7591
1071.224,33.0919
1071.584,33.4552
1071.944,34.0457
1072.305,33.9673
1072.665,33.5590
1073.025,32.4516
1073.386,33.4019
1073.746,34.5267
1074.106,33.6733
1074.467,33.9998
1074.827,35.5471
1075.187,34.8507
1075.548,34.2907
1075.908,33.7545
1076.268,33.0617
1076.629,33.5265
1076.989,33.2965
1077.349,32.9027
1077.709,33.3279
1078.070,33.2295
1078.430,34.1581
1078.791,35.0624
1079.151,34.2489
1079.511,33.9173
1079.871,34.3903
1080.232,34.6005
1080.592,33.7372
1080.952,34.5891
1081.313,34.4677
1081.673,33.5554
1082.033,33.8210
1082.394,33.9349
1082.754,34.0827
1083.114,34.5998
1083.475,33.9929
1083.835,32.8996
1084.195,33.1075
1084.556,33.6143
1084.916,33.9883
1085.276,34.3521
1085.636,33.9777
1085.997,33.2182
1086.357,33.0590
1086.717,33.1379
1087.078,33.5457
1087.438,33.6664
1087.798,34.3308
1088.159,34.5665
1088.519,34.4403
1088.879,33.9858
1089.240,34.6677
1089.600,34.0297
1089.960,34.1890
1090.321,34.1540
1090.681,34.6687
1091.041,35.0838
1091.402,36.0322
1091.762,37.0231
1092.122,36.5880
1092.483,36.9536
1092.843,37.9801
1093.203,37.0160
1093.563,36.9176
1093.924,38.1613
1094.284,37.4537
1094.644,36.2445
1095.005,37.0199
1095.365,36.6277
1095.725,36.1143
1096.086,36.3014
1096.446,37.2718
1096.806,37.6151
1097.167,37.5817
1097.527,36.8620
1097.887,37.5339
1098.248,37.2045
1098.608,36.8232
1098.968,37.2164
1099.329,37.6440
1099.689,37.8002
1100.049,37.2294
1100.410,37.2474
1100.770,37.3358
1101.130,37.1262
1101.490,36.0646
1101.851,36.4933
1102.211,37.3826
1102.571,36.6529
1102.932,36.4555
1103.292,36.4523
1103.652,36.8692
1104.013,37.9678
1104.373,39.1304
