Distance_(microns),Gray_Value
1104.733,57.6887
1105.094,57.6448
1105.454,57.7766
1105.814,54.8591
1106.175,54.6115
1106.535,57.5649
1106.895,59.7849
1107.256,57.0959
1107.616,57.2365
1107.976,55.0306
1108.337,58.3304
1108.697,56.9277
1109.057,54.4934
1109.417,56.5522
1109.778,59.1639
1110.138,60.1625
1110.498,58.2579
1110.859,59.5437
1111.219,57.3459
1111.579,57.0031
1111.940,56.1096
1112.300,58.1801
1112.660,57.7452
1113.021,59.0693
1113.381,56.3035
1113.741,56.1339
1114.102,54.5816
1114.462,54.7282
1114.822,55.5011
1115.182,55.3644
1115.543,54.4834
1115.903,54.4822
1116.264,53.3878
1116.624,52.1958
1116.984,52.2650
1117.344,52.6571
1117.705,55.3666
1118.065,55.0532
1118.425,53.0312
1118.786,51.9602
1119.146,51.9878
1119.506,51.1734
1119.867,50.2575
1120.227,50.8596
1120.587,49.5986
1120.948,48.6299
1121.308,48.7202
1121.668,48.8971
1122.029,49.5072
1122.389,48.8071
1122.749,45.9741
1123.109,49.4175
1123.470,47.7747
1123.830,49.7311
1124.190,48.0640
1124.551,47.2164
1124.911,46.4920
1125.271,46.2194
1125.632,47.6307
1125.992,50.8177
1126.352,47.0126
1126.713,47.6461
1127.073,50.6188
1127.433,52.4463
1127.794,52.1890
1128.154,53.4565
1128.514,53.2072
1128.875,52.1388
1129.235,49.2526
1129.595,51.5938
1129.956,53.4866
1130.316,52.5349
1130.676,50.2482
1131.036,51.7444
1131.397,52.5524
1131.757,53.5554
1132.117,51.4410
1132.478,50.0024
1132.838,50.9598
1133.198,51.8342
1133.559,50.5226
1133.919,50.2032
1134.279,50.8671
1134.640,50.6838
1135.000,50.2724
1135.360,52.6819
1135.721,51.7303
1136.081,50.5047
1136.441,51.1574
1136.802,51.5236
1137.162,52.3136
1137.522,51.3669
1137.883,51.3324
1138.243,50.5955
1138.603,51.9490
1138.964,53.9008
1139.324,52.7185
1139.684,52.2780
1140.044,52.8451
1140.405,52.0906
1140.765,52.3306
1141.125,52.2859
1141.486,50.4302
1141.846,51.6300
1142.206,50.7559
1142.567,51.3730
1142.927,51.7820
1143.287,51.1344
1143.648,52.8055
1144.008,52.5320
1144.368,50.3548
1144.729,50.0101
1145.089,50.0312
1145.449,50.3048
1145.810,50.2092
1146.170,52.0875
1146.530,52.4794
1146.891,52.1007
1147.251,50.0260
1147.611,51.2665
1147.971,51.9333
1148.332,52.0066
1148.692,51.2333
1149.052,49.7515
1149.413,50.7499
1149.773,51.5916
1150.133,48.4554
1150.494,48.4146
1150.854,48.2098
1151.214,47.7472
1151.575,47.7103
1151.935,47.4240
1152.295,46.1249
1152.656,46.1356
1153.016,46.9054
1153.376,46.9978
1153.736,46.0041
1154.097,46.1314
1154.457,46.8030
1154.818,46.7073
1155.178,46.6043
1155.538,45.6936
1155.898,46.7985
1156.259,46.8187
1156.619,44.5780
1156.979,43.9373
1157.340,46.0540
1157.700,46.5457
1158.060,48.4296
1158.421,49.1360
1158.781,48.4204
1159.141,47.2994
1159.502,49.1925
1159.862,48.4675
1160.222,48.9367
1160.583,49.2341
1160.943,49.9576
1161.303,49.3137
1161.663,52.4028
1162.024,52.1085
1162.384,53.4495
1162.744,54.3512
1163.105,53.9546
1163.465,55.6199
1163.825,59.3965
1164.186,58.0569
1164.546,55.3624
1164.906,57.8970
1165.267,59.7792
1165.627,59.1846
1165.987,57.3961
1166.348,57.8251
1166.708,56.1224
1167.068,54.2511
1167.429,54.9011
1167.789,54.7967
1168.149,53.2698
1168.510,53.1292
1168.870,52.9230
1169.230,51.1888
1169.590,49.8720
1169.951,49.2836
1170.311,50.0801
1170.671,49.7626
1171.032,47.8855
1171.392,48.8429
1171.752,49.1943
1172.113,48.5243
1172.473,50.9650
1172.833,50.3003
1173.194,49.9465
1173.554,50.7280
1173.914,51.1051
1174.275,50.2314
1174.635,49.8820
1174.995,49.2933
1175.356,50.9027
1175.716,49.9383
1176.076,50.2621
1176.437,49.6025
1176.797,47.2693
1177.157,46.4231
1177.517,47.2929
1177.878,47.7137
1178.238,48.3146
1178.598,49.1497
1178.959,47.6173
1179.319,45.0749
1179.679,46.1418
1180.040,45.0723
1180.400,42.4963
1180.760,46.5668
1181.121,45.7143
1181.481,46.1749
1181.841,44.9223
1182.202,46.3293
1182.562,47.6603
1182.922,46.1541
1183.283,46.3385
1183.643,45.2663
1184.003,45.3816
1184.364,46.6534
1184.724,44.5650
1185.084,46.3027
1185.444,46.1109
1185.805,45.6020
1186.165,47.4859
1186.525,45.0376
1186.886,46.9096
1187.246,46.5005
1187.606,45.5850
1187.967,45.6946
1188.327,46.0456
1188.687,44.5745
1189.048,43.0657
1189.408,44.0711
1189.768,43.0552
1190.129,42.3861
1190.489,43.5143
1190.849,43.4731
1191.209,44.3209
1191.570,43.8321
1191.930,42.8088
1192.291,42.8440
1192.651,43.4678
1193.011,45.9064
1193.371,47.9483
1193.732,46.5361
1194.092,44.9983
1194.452,46.2160
1194.813,46.3276
1195.173,47.2407
1195.533,46.8450
1195.894,46.0029
1196.254,46.4496
1196.614,43.9552
1196.975,44.0477
1197.335,45.4956
1197.695,45.9022
1198.056,46.6639
1198.416,45.9096
1198.776,45.5661
1199.136,44.7576
1199.497,43.1497
1199.857,42.9211
1200.217,43.8060
1200.578,40.7234
1200.938,40.8677
1201.298,42.3498
1201.659,43.8707
1202.019,42.7411
1202.379,42.6939
1202.740,41.9210
1203.100,44.9815
1203.460,44.9639
1203.821,43.4540
1204.181,44.5650
1204.541,43.8527
1204.902,42.1040
1205.262,42.5592
1205.622,41.6852
1205.983,42.1062
1206.343,41.4396
1206.703,43.6264
1207.063,43.4471
1207.424,45.0595
1207.784,44.5100
1208.144,44.9925
1208.505,44.2499
1208.865,48.1506
1209.225,46.1058
1209.586,47.3926
1209.946,47.0519
1210.306,46.8758
1210.667,45.6097
1211.027,45.5520
1211.387,45.1693
1211.748,46.9460
1212.108,47.3632
1212.468,46.7999
1212.829,44.1799
1213.189,45.9453
1213.549,45.5856
1213.910,44.9309
1214.270,46.9485
1214.630,45.8826
1214.990,45.2993
1215.351,46.6414
1215.711,45.0554
1216.071,42.9123
1216.432,42.7950
1216.792,42.6424
1217.152,41.0925
1217.513,40.9503
1217.873,40.6593
1218.233,40.0555
1218.594,40.4917
1218.954,40.3366
1219.314,38.6570
1219.675,37.0147
1220.035,37.9360
1220.395,37.8562
1220.756,38.4446
1221.116,39.0043
1221.476,38.9915
1221.837,39.4003
1222.197,39.0513
1222.557,39.4681
1222.917,40.0349
1223.278,40.9035
1223.638,39.3945
1223.998,37.8317
1224.359,37.4460
1224.719,39.7464
1225.079,39.7961
1225.440,41.5938
1225.800,41.1637
1226.160,40.0705
1226.521,44.0149
1226.881,41.0659
1227.241,40.0303
1227.602,40.0503
1227.962,39.2629
1228.322,40.7033
1228.682,39.5481
1229.043,39.3392
1229.403,39.0298
1229.764,39.1371
1230.124,40.1137
1230.484,39.3295
1230.844,39.8962
1231.205,40.1514
1231.565,37.6210
1231.925,40.9815
1232.286,39.6919
1232.646,41.9204
1233.006,42.6908
1233.367,41.0381
1233.727,41.7819
1234.087,39.9029
1234.448,39.2774
1234.808,42.8462
1235.168,41.4909
1235.529,41.6307
1235.889,40.2026
1236.249,41.5226
1236.609,40.3986
1236.970,41.0526
1237.330,40.6269
1237.690,40.8843
1238.051,39.9507
1238.411,39.9591
1238.771,39.2358
1239.132,39.9271
1239.492,40.0694
1239.852,40.3549
1240.213,38.4529
1240.573,39.4700
1240.933,40.4394
1241.294,38.5229
1241.654,40.0120
1242.014,40.3916
1242.375,39.4708
1242.735,38.0489
1243.095,38.3854
1243.456,39.7283
1243.816,40.0411
1244.176,39.9862
1244.536,39.4339
1244.897,39.8271
1245.257,40.1959
1245.617,40.9715
1245.978,41.1894
1246.338,41.2248
1246.698,40.5922
1247.059,39.1273
1247.419,38.4133
1247.779,36.8133
1248.140,37.9573
1248.500,38.8342
1248.860,39.0707
1249.221,40.1104
1249.581,40.5785
1249.941,39.7510
1250.302,39.9113
1250.662,41.0655
1251.022,40.2190
1251.383,41.5259
1251.743,41.4612
1252.103,40.3795
1252.464,40.4976
1252.824,41.6265
1253.184,41.1744
1253.544,40.9386
1253.905,41.4967
1254.265,40.1089
1254.625,43.4062
1254.986,40.1921
1255.346,41.8781
1255.706,41.6821
1256.067,42.6151
1256.427,41.8714
1256.787,41.8583
1257.148,41.5330
1257.508,40.5599
1257.868,42.2163
1258.229,43.1314
1258.589,41.6934
1258.949,39.5610
1259.310,40.6931
1259.670,40.9175
1260.030,40.9153
1260.391,40.3683
1260.751,37.9928
1261.111,41.0986
1261.471,39.1910
1261.832,40.3780
1262.192,41.2572
1262.552,43.1044
1262.913,42.5521
1263.273,41.3084
1263.633,40.2792
1263.994,41.0840
1264.354,41.1834
1264.714,39.9991
1265.075,40.9460
1265.435,40.0482
1265.795,40.1538
1266.156,40.6663
1266.516,40.5553
1266.876,40.6564
1267.236,41.5428
1267.597,39.5976
1267.957,37.8491
1268.318,38.7078
1268.678,39.1307
1269.038,39.1593
1269.398,40.4865
1269.759,40.7862
1270.119,41.2950
1270.479,41.9478
1270.840,41.1964
1271.200,40.0694
1271.560,38.9522
1271.921,39.9052
1272.281,40.3542
1272.641,41.6113
1273.002,42.8778
1273.362,41.3975
1273.722,39.6519
1274.083,39.8113
1274.443,41.2176
1274.803,40.1504
1275.163,41.2559
1275.524,41.1420
1275.884,40.7881
1276.244,40.5556
1276.605,39.9005
1276.965,40.8942
1277.325,39.8907
1277.686,40.9750
1278.046,39.8171
1278.406,39.3865
1278.767,41.5216
1279.127,42.0244
1279.487,43.2992
1279.848,44.9599
1280.208,42.1955
1280.568,45.1425
1280.929,45.4194
1281.289,45.9513
1281.649,44.6674
1282.010,42.6673
1282.370,44.8063
1282.730,42.3271
1283.090,43.8684
1283.451,45.6119
1283.811,44.6571
1284.171,43.8251
1284.532,43.2650
1284.892,43.8742
1285.252,46.7486
1285.613,44.1850
1285.973,44.2474
1286.333,43.7159
1286.694,43.6404
1287.054,41.2192
1287.414,43.4070
1287.775,42.7634
1288.135,41.6398
1288.495,43.9465
1288.856,44.6844
1289.216,43.6058
1289.576,43.5316
1289.937,43.8470
1290.297,42.8285
1290.657,42.5594
1291.017,43.4797
1291.378,43.8422
1291.738,42.9860
1292.098,43.0094
1292.459,42.5300
1292.819,42.1120
1293.179,42.0612
1293.540,42.9584
1293.900,41.7315
1294.260,41.8773
1294.621,42.7116
1294.981,43.5006
1295.341,43.6423
1295.702,43.0879
1296.062,43.9909
1296.422,43.4012
1296.783,43.4989
1297.143,44.4864
1297.503,44.5785
1297.864,43.2179
1298.224,41.9447
1298.584,42.9499
1298.944,44.5541
1299.305,44.7118
1299.665,43.8697
1300.025,44.8664
1300.386,44.2738
1300.746,43.1598
1301.106,44.2147
1301.467,44.9324
1301.827,43.6519
1302.187,47.2693
1302.548,46.9513
1302.908,45.4465
1303.268,46.2536
1303.629,48.0273
1303.989,50.7634
1304.349,47.8630
1304.709,45.8633
1305.070,46.8453
1305.430,47.8780
1305.791,47.2071
1306.151,46.9967
1306.511,48.4507
1306.871,50.1785
1307.232,51.8223
1307.592,50.0297
1307.952,51.1309
1308.313,49.6203
1308.673,52.8631
1309.033,53.0923
1309.394,50.5533
1309.754,53.1556
1310.114,50.6338
1310.475,52.0851
1310.835,55.9328
1311.195,52.9033
1311.556,52.5261
1311.916,53.8990
1312.276,54.5337
1312.636,52.6729
1312.997,51.8897
1313.357,50.2144
1313.717,51.2107
1314.078,51.6046
1314.438,51.5006
1314.798,49.4454
1315.159,49.1735
1315.519,51.0994
1315.879,49.5668
1316.240,52.5107
1316.600,50.4374
1316.960,49.5995
1317.321,49.8611
1317.681,49.0344
1318.041,50.3804
1318.402,50.2741
1318.762,49.0842
1319.122,49.0840
1319.483,49.3269
1319.843,46.7994
1320.203,46.5516
1320.563,46.1752
1320.924,44.8690
1321.284,44.6799
1321.644,45.7314
1322.005,46.1415
1322.365,45.3528
1322.725,45.3810
1323.086,45.8059
1323.446,45.5310
1323.806,45.6172
1324.167,45.9315
1324.527,46.5637
1324.887,46.7823
1325.248,47.0554
1325.608,46.4930
1325.968,46.2331
1326.329,48.3227
1326.689,48.0673
1327.049,47.7613
1327.410,46.7397
1327.770,46.1239
1328.130,45.9235
1328.490,49.5137
1328.851,48.9126
1329.211,47.8106
1329.571,50.0344
1329.932,50.0218
1330.292,50.2920
1330.652,51.0387
1331.013,52.4206
1331.373,50.9677
1331.733,50.5981
1332.094,51.7439
1332.454,52.8182
1332.814,49.7174
1333.175,53.6885
1333.535,53.3117
1333.895,51.6398
1334.256,50.4898
1334.616,49.4361
1334.976,50.7402
1335.337,51.6076
1335.697,51.6261
1336.057,51.5746
1336.417,52.5667
1336.778,54.0926
1337.138,51.2949
1337.498,53.1304
1337.859,50.9030
1338.219,51.2616
1338.579,52.4941
1338.940,50.3098
1339.300,50.1842
1339.660,50.9734
1340.021,52.3127
1340.381,55.0737
1340.741,56.8643
1341.102,54.4577
1341.462,55.9965
1341.822,55.7439
1342.182,55.1587
1342.543,55.1925
1342.903,55.0797
1343.264,56.0234
1343.624,55.6251
1343.984,55.0425
1344.344,55.5452
1344.705,54.2338
1345.065,53.9622
1345.425,56.3164
1345.786,55.3130
1346.146,55.8373
1346.506,55.9457
1346.867,55.9464
1347.227,55.3928
1347.587,55.6514
1347.948,55.5871
1348.308,53.3894
1348.668,52.2035
1349.029,52.2845
1349.389,53.5959
1349.749,53.3743
1350.109,51.3474
1350.470,50.4266
1350.830,49.6790
1351.190,49.4018
1351.551,48.8278
1351.911,50.3808
1352.271,50.3831
1352.632,50.4660
1352.992,49.3046
1353.352,48.9713
1353.713,48.3996
1354.073,48.7376
1354.433,50.7807
1354.794,49.4724
1355.154,51.5228
1355.514,51.9180
1355.875,50.7841
1356.235,54.3475
1356.595,53.6134
1356.956,52.9306
1357.316,56.2604
1357.676,54.8900
1358.036,57.9192
1358.397,57.9349
1358.757,56.4780
1359.117,56.6155
1359.478,55.2141
1359.838,56.6970
1360.198,57.3137
1360.559,58.9114
1360.919,56.6125
1361.279,57.6468
1361.640,55.5499
1362.000,56.1072
1362.360,52.0887
1362.721,52.4840
1363.081,55.0250
1363.441,51.9825
1363.802,52.4509
1364.162,54.7128
1364.522,51.0869
1364.883,55.8685
1365.243,54.9016
1365.603,53.4358
1365.964,54.5657
1366.324,54.4205
1366.684,53.2830
1367.044,56.8026
1367.405,58.4100
1367.765,56.0558
1368.125,56.2795
1368.486,56.9157
1368.846,55.6106
1369.206,57.5587
1369.567,58.5911
1369.927,59.2672
1370.287,57.5559
1370.648,58.4888
1371.008,61.2858
1371.368,61.1766
1371.729,60.7613
1372.089,62.2424
1372.449,61.1786
1372.810,59.9760
1373.170,61.1209
1373.530,62.2169
1373.891,61.3076
1374.251,59.6732
1374.611,60.0450
1374.971,59.1972
1375.332,59.3193
1375.692,62.0329
1376.052,60.4125
1376.413,59.2750
1376.773,60.0852
1377.133,60.4371
1377.494,59.5251
1377.854,57.4017
1378.214,59.1223
1378.575,60.1139
1378.935,57.8718
1379.295,58.6594
1379.656,59.1290
1380.016,58.1164
1380.376,56.5816
1380.736,57.4664
1381.097,60.5510
1381.457,59.0669
1381.818,60.0806
1382.178,57.9836
1382.538,56.6321
1382.898,56.0061
1383.259,55.6638
1383.619,56.0682
1383.979,55.7386
1384.340,56.5375
1384.700,60.3131
1385.060,58.7897
1385.421,60.6564
1385.781,60.9410
1386.141,61.4702
1386.502,61.4215
1386.862,61.9510
1387.222,59.5155
1387.583,59.6732
1387.943,57.2530
1388.303,55.0867
1388.663,54.9872
1389.024,57.4654
1389.384,54.6874
1389.744,53.9259
1390.105,54.4210
1390.465,53.9302
1390.825,52.5331
1391.186,55.3903
1391.546,56.8120
1391.906,57.8778
1392.267,57.3128
1392.627,59.4527
1392.987,55.2061
1393.348,57.9071
1393.708,59.6511
1394.068,63.3178
1394.429,60.0811
1394.789,63.0655
1395.149,67.9178
1395.510,68.9874
1395.870,69.0322
1396.230,70.7834
1396.590,70.2875
1396.951,68.1553
1397.311,65.3933
1397.671,65.1938
1398.032,64.8953
1398.392,62.9145
1398.752,61.4342
1399.113,61.5769
1399.473,62.0700
1399.833,60.7401
1400.194,58.9046
1400.554,59.1607
1400.914,59.4283
1401.275,58.8324
1401.635,60.1663
1401.995,62.5840
1402.356,63.7059
1402.716,64.4818
1403.076,62.0236
1403.437,59.9934
1403.797,60.1006
1404.157,62.4268
1404.517,63.4771
1404.878,63.1622
1405.238,63.8940
1405.598,63.6912
1405.959,65.4630
1406.319,65.7667
1406.679,65.2282
1407.040,67.3350
1407.400,67.6947
1407.760,69.2025
1408.121,69.7423
1408.481,67.9703
1408.841,68.0159
1409.202,66.2558
1409.562,66.0475
1409.922,64.6637
1410.283,67.8603
1410.643,69.4185
1411.003,72.1102
1411.364,69.6224
1411.724,70.8173
1412.084,70.8075
1412.444,69.3876
1412.805,70.7889
1413.165,74.0253
1413.525,73.3358
1413.886,73.5184
1414.246,72.6613
1414.606,70.1835
1414.967,68.1809
1415.327,68.8315
1415.687,69.2084
1416.048,66.5311
1416.408,65.0964
1416.768,66.3648
1417.129,69.7782
1417.489,68.2247
1417.849,67.0127
1418.209,66.0261
1418.570,63.1630
1418.930,64.9103
1419.291,64.0869
1419.651,65.9384
1420.011,65.6277
1420.371,64.1961
1420.732,63.2105
1421.092,65.7275
1421.452,64.9853
1421.813,65.4532
1422.173,67.1692
1422.533,65.5664
1422.894,65.1879
1423.254,64.9815
1423.614,64.1186
1423.975,61.1689
1424.335,60.5937
1424.695,60.6096
1425.056,60.0650
1425.416,59.3192
1425.776,58.5589
1426.136,59.3868
1426.497,59.4237
1426.857,57.3485
1427.217,55.6740
1427.578,54.6551
1427.938,54.4226
1428.298,55.3767
1428.659,55.5011
1429.019,55.1497
1429.379,55.3085
1429.740,57.5984
1430.100,57.5715
1430.460,58.0274
1430.821,59.4831
1431.181,57.2439
1431.541,57.9212
1431.902,57.1076
1432.262,58.0864
1432.622,59.6229
1432.983,58.4382
1433.343,58.5875
1433.703,57.2365
1434.063,56.9431
1434.424,55.0587
1434.784,55.2678
1435.144,56.5958
1435.505,57.1984
1435.865,56.0683
1436.225,58.9509
1436.586,56.2691
1436.946,55.8901
1437.306,58.8119
1437.667,59.5667
1438.027,59.6874
1438.387,62.9594
1438.748,63.1248
1439.108,65.4584
1439.468,66.7500
1439.829,66.3397
1440.189,69.6524
1440.549,68.1063
1440.910,71.0018
1441.270,70.4080
1441.630,73.6674
1441.990,71.7564
1442.351,75.2780
1442.711,76.4717
1443.071,74.9872
1443.432,73.9885
1443.792,72.3960
1444.152,74.9071
1444.513,72.0669
1444.873,71.8704
1445.233,70.7693
1445.594,71.2254
1445.954,69.5579
1446.314,67.8463
1446.675,65.9237
1447.035,66.3908
1447.395,67.8263
1447.756,66.6591
1448.116,66.0223
1448.476,66.0816
1448.837,64.2676
1449.197,63.2542
1449.557,64.5429
1449.917,65.1351
1450.278,65.5522
1450.638,66.8346
1450.998,67.4433
1451.359,65.7371
1451.719,65.2479
1452.079,65.6534
1452.440,66.5273
1452.800,66.0935
1453.160,65.8412
1453.521,67.8340
1453.881,67.6629
1454.241,68.8640
1454.602,70.5222
1454.962,72.1866
1455.322,72.3999
1455.682,70.6588
1456.043,71.6366
1456.403,74.7832
1456.764,75.7943
1457.124,76.6595
1457.484,75.8470
1457.844,76.0005
1458.205,75.7576
1458.565,77.0610
1458.925,77.8220
1459.286,76.5019
1459.646,76.7732
1460.006,75.0745
1460.367,74.0578
1460.727,69.4774
1461.087,69.1079
1461.448,68.5108
1461.808,69.1395
1462.168,65.6763
1462.529,66.1734
1462.889,67.1821
1463.249,69.1236
1463.609,68.6316
1463.970,69.5934
1464.330,70.7324
1464.690,71.6850
1465.051,69.9094
1465.411,70.8101
1465.771,69.4253
1466.132,67.6109
1466.492,71.1620
1466.852,69.4712
1467.213,68.1555
1467.573,68.0000
1467.933,71.0141
1468.294,70.2747
1468.654,73.1421
1469.014,73.3670
1469.375,70.2314
1469.735,71.7153
1470.095,69.8070
1470.456,68.7221
1470.816,71.9882
1471.176,70.4798
1471.536,70.7585
1471.897,69.8723
1472.257,67.1950
1472.617,67.3249
1472.978,66.3948
1473.338,65.4741
1473.698,66.9385
1474.059,66.9289
1474.419,67.2253
1474.779,67.8116
1475.140,68.7013
1475.500,70.4749
1475.860,70.0932
1476.221,69.0545
1476.581,69.0189
1476.941,69.1802
1477.302,71.8048
1477.662,72.8294
1478.022,71.7483
1478.383,70.5658
1478.743,69.3938
1479.103,68.7898
1479.464,67.7448
1479.824,66.3154
1480.184,66.5340
1480.544,68.7705
1480.905,70.6630
1481.265,71.1161
1481.625,70.9433
1481.986,73.2006
1482.346,72.7054
1482.706,72.2169
1483.067,70.0484
1483.427,69.6704
1483.787,70.7832
1484.148,69.4097
1484.508,68.1741
1484.868,67.8394
1485.229,68.7510
1485.589,69.6401
1485.949,67.6576
1486.310,71.9464
1486.670,66.6359
1487.030,68.3226
1487.391,68.4120
1487.751,68.8032
1488.111,66.9622
1488.471,71.9407
1488.832,70.6831
1489.192,70.3859
1489.552,72.8884
1489.913,74.1081
1490.273,70.3317
1490.633,71.5452
1490.994,71.6592
1491.354,73.2550
1491.714,70.5257
1492.075,68.6703
1492.435,69.5533
1492.795,70.5038
1493.156,68.7346
1493.516,72.9952
1493.876,74.9431
1494.236,76.4513
1494.597,79.9301
1494.957,77.2129
1495.318,80.4908
1495.678,80.1387
1496.038,78.5135
1496.398,79.1844
1496.759,75.2251
1497.119,75.7317
1497.479,75.1485
1497.840,74.0119
1498.200,75.0653
1498.560,75.2779
1498.921,73.9067
1499.281,74.5453
1499.641,75.8851
1500.002,75.3598
1500.362,76.8575
1500.722,76.6298
1501.083,75.2573
1501.443,74.4241
1501.803,75.3444
1502.163,75.7435
1502.524,77.3525
1502.884,77.9613
1503.244,76.7492
1503.605,78.6853
1503.965,82.2622
1504.325,81.5228
1504.686,80.4884
1505.046,80.5506
1505.406,80.3317
1505.767,78.9725
1506.127,79.2544
1506.487,78.9914
1506.848,77.7645
1507.208,78.2129
1507.568,79.4533
1507.929,78.6640
1508.289,77.1108
1508.649,78.8512
1509.010,76.8574
1509.370,74.1604
1509.730,75.7764
1510.090,78.7399
1510.451,77.3476
1510.811,76.1574
1511.171,75.5086
1511.532,75.5817
1511.892,75.0787
1512.252,74.1617
1512.613,72.1323
1512.973,72.8099
1513.333,71.8130
1513.694,69.2857
1514.054,69.1428
1514.414,70.0570
1514.775,66.3212
1515.135,67.2072
1515.495,63.1294
1515.856,62.0003
1516.216,58.4559
1516.576,58.7182
1516.937,58.6090
1517.297,56.2319
1517.657,58.5073
1518.017,56.8574
1518.378,54.4212
1518.738,52.3487
1519.098,52.2329
1519.459,51.6089
1519.819,48.9211
1520.179,47.1206
1520.540,46.3544
1520.900,48.8474
1521.260,50.5324
1521.621,47.4422
1521.981,47.7736
1522.341,46.5649
1522.702,47.5940
1523.062,45.0768
1523.422,46.0832
1523.783,44.7273
1524.143,46.7203
1524.503,48.4055
1524.864,45.9763
1525.224,45.2846
1525.584,45.8587
1525.944,45.4183
1526.305,45.7830
1526.665,46.5392
1527.025,46.5004
1527.386,46.1090
1527.746,46.7131
1528.106,46.1685
1528.467,45.8944
1528.827,46.5974
1529.187,45.9891
1529.548,46.4972
1529.908,46.7913
1530.268,46.3225
1530.629,47.5794
1530.989,47.4769
1531.349,45.5353
1531.709,45.6016
1532.070,46.5547
1532.430,47.1567
1532.791,46.1768
1533.151,46.2575
1533.511,48.4708
1533.871,48.6119
1534.232,47.6169
1534.592,47.0006
1534.952,46.1137
1535.313,46.2709
1535.673,47.2080
1536.033,47.0173
1536.394,47.8173
1536.754,47.9015
1537.114,45.9740
1537.475,45.7222
1537.835,48.8698
1538.195,46.8057
1538.556,47.3741
1538.916,46.7003
1539.276,46.8446
1539.636,48.5507
1539.997,44.8500
1540.357,46.4086
1540.717,47.1051
1541.078,46.4651
1541.438,47.4385
1541.798,45.7404
1542.159,46.3702
1542.519,46.4420
1542.879,45.6109
1543.240,47.8244
1543.600,48.5108
1543.960,46.3308
1544.321,49.2637
1544.681,48.9682
1545.041,47.1844
1545.402,46.3225
1545.762,45.2346
1546.122,45.4718
1546.483,45.9542
1546.843,47.2402
1547.203,46.5327
1547.563,47.0296
1547.924,46.7805
1548.284,47.3981
1548.644,47.6986
1549.005,46.6392
1549.365,45.9024
1549.725,46.6719
1550.086,46.5453
1550.446,46.3515
1550.806,47.5914
1551.167,45.9543
1551.527,46.2951
1551.887,48.0847
1552.248,48.3706
1552.608,48.3889
1552.968,47.4488
1553.329,47.8724
1553.689,49.2557
1554.049,49.6420
1554.410,49.3578
1554.770,48.2553
1555.130,47.0801
1555.490,46.8484
1555.851,47.8240
1556.211,46.5850
1556.571,46.2259
1556.932,46.0296
1557.292,46.0372
1557.652,47.1168
1558.013,46.3135
1558.373,45.7634
1558.733,44.9056
1559.094,44.9319
1559.454,44.2294
1559.814,46.0735
1560.175,45.4387
1560.535,44.8777
1560.895,45.5440
1561.256,46.9342
1561.616,43.4614
1561.976,44.9595
1562.337,45.6022
1562.697,44.2970
1563.057,46.1948
1563.417,46.3663
1563.778,45.9265
1564.138,44.4519
1564.498,45.1884
1564.859,46.3548
1565.219,47.2250
1565.579,44.8031
1565.940,46.1963
1566.300,45.5001
1566.660,46.9922
1567.021,45.0376
1567.381,46.0472
1567.741,45.6500
1568.102,43.6668
1568.462,48.5253
1568.822,44.7220
1569.182,46.0146
1569.543,46.0294
1569.903,44.5362
1570.264,45.5191
1570.624,44.7920
1570.984,43.5150
1571.344,45.4638
1571.705,44.0868
1572.065,43.2790
1572.425,42.7960
1572.786,42.1626
1573.146,42.0258
1573.506,43.7215
1573.867,44.8713
1574.227,43.5506
1574.587,41.1632
1574.948,43.8803
1575.308,45.8687
1575.668,43.9491
1576.029,43.7976
1576.389,43.2621
1576.749,43.8712
1577.109,44.9746
1577.470,45.3798
1577.830,44.3445
1578.190,44.6773
1578.551,45.4969
1578.911,45.2464
1579.271,43.3053
1579.632,43.4115
1579.992,43.9756
1580.352,43.7540
1580.713,43.7827
1581.073,42.7722
1581.433,43.5327
1581.794,44.2869
1582.154,43.5063
1582.514,43.6445
1582.875,42.8803
1583.235,42.6698
1583.595,42.4705
1583.956,43.3462
1584.316,42.3084
1584.676,40.6540
1585.036,40.6897
1585.397,41.6667
1585.757,40.3760
1586.117,38.4438
1586.478,40.2053
1586.838,41.0722
1587.198,41.2265
1587.559,41.2642
1587.919,42.4015
1588.279,41.3904
1588.640,42.2552
1589.000,39.1769
1589.360,41.6335
1589.721,41.6250
1590.081,38.4841
1590.441,39.8682
1590.802,41.2377
1591.162,41.3661
1591.522,38.8015
1591.883,40.0998
1592.243,41.9420
1592.603,41.1992
1592.964,41.0933
1593.324,41.6605
1593.684,40.1845
1594.044,40.4060
1594.405,40.4403
1594.765,41.6218
1595.125,39.7230
1595.486,39.0945
1595.846,39.3325
1596.206,40.1904
1596.567,39.3010
1596.927,42.9934
1597.287,41.0679
1597.648,40.0151
1598.008,41.1191
1598.368,39.8996
1598.729,39.3507
1599.089,41.3905
1599.449,39.4551
1599.810,41.5804
1600.170,41.0474
1600.530,42.1481
1600.891,42.3816
1601.251,43.1498
1601.611,41.2378
1601.971,44.4550
1602.332,42.5822
1602.692,39.0436
1603.052,39.9591
1603.413,41.4310
1603.773,42.0785
1604.133,42.5022
1604.494,43.7050
1604.854,42.1257
1605.214,44.0008
1605.575,46.0897
1605.935,42.5122
1606.295,42.3545
1606.656,42.6637
1607.016,43.3025
1607.376,42.2129
1607.736,41.6591
1608.097,43.1604
